,Reference,Test,BandwidthRefB,BandwidthTestB,TotalNMRB,WinModDiff1B,ADBB,EHSB,AvgModDiff1B,AvgModDiff2B,RmsNoiseLoudB,MFPDB,RelDistFramesB,ODG,TFM,ISR,SIR,SAR,SDR,qTarget,qInterf,qArtif,qGlobal,OPS,TPS,IPS,APS
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_drums.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_mix_Median_transient_48k.wav,729.5190217391304,728.6195652173913,27.53904814319359,72.29865021251985,2.9869271525472993,2.6486988541126113,54.62230704186417,109.7466123243924,6.632173266958415,0.9999999999999994,0.9891304347826086,-3.9020379818141357,13.556445453487399,3.722023822213113,inf,-4.7449190574641635,-3.4391801492129783,0.9582096092714716,1.0,0.7044696313390966,0.6020084868742012,29.403829904048106,4.994904002618548,91.44518148534443,0.01161820414205292
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_drums.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_mix_MCA_transient_bior6.8.wav,723.0760869565217,722.7744565217391,28.43178360674022,52.15829186064293,3.111407838327559,1.6831334112402037,43.07237684357596,76.35451382910334,6.665354788903871,0.9999999999999994,0.9972826086956522,-3.9010443729762088,12.452034659118794,1.7135689011907826,inf,-5.0402905763911185,-5.993849390833681,0.9569022456364091,1.0,0.6701187230520526,0.6214037153401729,30.292794427821253,3.760311964343852,91.9511970401749,0.004114277517616583
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_vocals.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_mix_Median_tonal_48k.wav,721.83125,721.63125,7.155978214095541,50.29936584486733,3.059035290994281,1.059336349937468,49.15863678434053,139.99231809356795,5.144870974086086,0.9999999999999977,1.0,-3.882727013113369,12.579350491405847,1.08798639391569,inf,1.2729899493097419,1.008340906958147,0.4983015197654596,1.0,0.5043700396222048,0.3935812310524968,68.2253333957491,5.707426987451088e-06,97.17930326200946,0.02744667772023173
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_vocals.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_mix_MCA_tonal_bior6.8.wav,722.0595611285266,722.0470219435737,16.986841203802317,43.858086433463846,2.6933808207018837,1.0252978914528283,41.94657746315226,133.2313939673697,7.473486599115484,0.9999999999999977,1.0,-3.89841865647734,24.06602272710986,8.587970599371722,inf,5.81887773618281,4.768967715294306,0.9287431521039813,1.0,0.7992750346428797,0.7369061521873034,20.012642088407986,3.778449854441315,83.39246187660629,1.11471210499345
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_drums.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_mix_Median_transient_48k.wav,730.1483679525222,728.7744807121662,10.303117522230817,59.44867225948598,2.7195595229847416,1.086517638847885,47.24452985173989,64.80458946466965,5.532518201591493,0.9999999999999994,0.9554896142433235,-3.858874497466103,22.176465049761546,8.698223563708725,inf,8.00835119444622,6.678592166151281,0.9510761868458424,1.0,0.8031082145817714,0.7484343224516596,19.3867236898046,8.318882333223948,82.7223691612058,0.5287709810186378
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_drums.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_mix_MCA_transient_bior6.8.wav,727.4154302670623,727.2551928783383,9.166096813962755,37.6254137802116,2.530037299241994,0.571950682092031,31.793591916615117,31.292322210889584,3.707752291781191,0.9999999999999994,0.9554896142433235,-3.7930432962675664,31.380052389048892,11.123681574938082,inf,10.623451089986954,8.227902568381111,0.9671062139489369,1.0,0.850432775119133,0.8381538737907193,16.04418998251808,22.01024206667153,75.2125680253637,1.1270567913880007
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_vocals_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_mix_Median_tonal_lp_4096.wav,479.41988950276243,434.68508287292815,9.097755992366492,28.74664075669397,2.439662980379579,2.8068952957879354,26.95710951604669,58.88664916096328,3.862993626548546,0.9999999999999402,0.9896193771626297,-3.874281294853711,35.57321541009034,8.591159328849177,inf,11.338061389423938,7.17198243997308,0.9226524943765457,1.0,0.9287202321765005,0.8309611832995623,33.192320698267395,33.94210269477111,61.557392584873085,35.391327878404
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_vocals_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_mix_lp_4096_MCA_tonal_bior6.8.wav,485.0205128205128,440.5692307692308,16.570471385205877,27.37189040076545,2.5328971849801567,3.5961192096495322,26.568196335057777,59.35133820406521,6.101452553771337,0.9999999999999402,1.0,-3.9001697823686894,33.19465496607187,5.740208859555738,inf,6.957358402935605,4.5510738095850805,0.949697968726784,1.0,0.8925703341057049,0.8672880956571511,21.17079140717789,24.702745925529165,69.23109310144886,11.083032434448862
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_drums_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_mix_lp_4096_MCA_transient_bior6.8.wav,460.11347517730496,435.78723404255317,19.301647717112896,50.93189538377535,2.719766999153059,4.571347062683621,39.27334781134577,207.73477795081405,3.308951537631739,0.9999999999999515,0.9656357388316151,-3.9051321867436313,24.021140368956978,10.080629861053003,inf,2.172368368545418,2.477952720084332,0.9580651094083696,1.0,0.6811517779308621,0.6070479541279896,30.660533483972298,4.269949695579208,91.98030072708676,0.005379987278914341
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_drums_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_mix_Median_transient_lp_4096.wav,579.8008849557522,448.10176991150445,13.057236643777529,67.24214213879614,2.5778451123530606,2.8863507899288847,49.15466840482377,187.64269549104088,3.33906581550396,0.9999999999999515,0.9587628865979382,-3.899481498796997,25.64207592854347,8.168129019442333,inf,6.646684437597074,5.495087704331565,0.9068070663626507,1.0,0.7069869729933435,0.6288259591416158,27.64323786757506,0.6462161822251846,90.79100819435197,0.13968182144948063
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_vocals_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_mix_Median_tonal_lp_4096.wav,499.8196721311475,439.63524590163934,-5.542501469642154,22.83648759841086,2.586053276277607,4.38871173785854,22.974679124982885,44.31437358179251,2.0557946700889107,0.9999999999999994,0.9108108108108108,-3.2434209016702247,33.25567638778978,7.960001567816049,inf,13.1965711603012,6.933253094206803,0.8876704789044857,1.0,0.8926337672596003,0.8206938002478855,24.690951127620206,7.390965609822215,70.22163549153201,22.113903956750104
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_vocals_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_mix_lp_4096_MCA_tonal_bior6.8.wav,498.60869565217394,452.23478260869564,-3.591363603853165,21.399334185398345,2.316790137713287,1.829797061957527,21.617768040375307,40.37496134591867,1.7834869314635644,0.9999999999999994,0.9567567567567568,-3.5690218361430244,41.181090544911754,5.790378039459291,inf,7.30250938380507,4.699531959646283,0.9517886399010305,1.0,0.8876758136052896,0.8747265011911967,19.09491022583072,23.88946409167771,69.75844550709984,8.970140992304296
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_drums_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_mix_Median_transient_lp_4096.wav,624.3111888111888,425.2132867132867,18.32079400240407,40.31662149927474,2.6114350426987536,2.3582547276085073,35.75278331868406,103.8442874692421,4.541454389884406,0.9999999999999994,0.9834710743801653,-3.9045055397024204,27.936095872918514,1.7725141566270826,inf,-1.367204380818453,-1.252624238586363,0.9056458942882689,1.0,0.6284103288016127,0.590481045845621,36.33926604399226,0.3007716237143591,93.41395841163164,0.01588324733667817
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_drums_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_mix_lp_4096_MCA_transient_bior6.8.wav,560.7407407407408,416.1185185185185,25.047661809341122,37.40024303628594,2.8810031157245914,3.7204555822752394,33.49926151897456,97.75363799993202,4.808414414304815,0.9999999999999994,0.9917355371900827,-3.9087193555410473,21.301936666813162,1.7028209116088933,inf,-4.737363677543468,-5.000477114748523,0.9413180751045618,1.0,0.6638787481416808,0.621949508520099,30.651137411400608,1.7124503275731058,92.08449301395441,0.009865944771981522
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_vocals_lp_4096.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AimeeNorwich_mix_Median_tonal_lp_4096.wav,444.5050505050505,424.9191919191919,13.684765394413459,25.366788992647667,2.3446783233186816,3.041450147217822,23.315839819810588,81.14948186735364,4.15183848873513,0.9999999999999961,0.9968253968253968,-3.883375865931712,39.65721192134521,10.05748757898183,inf,8.918481377608105,6.864136354868942,0.9820046943927476,1.0,0.9435004398442948,0.9100480967247615,38.971202948282055,63.07979619952876,60.0549799535323,19.406620067633035
